cwe_id,year,cve_count,pct_of_year,yoy_growth_pct
CWE-69,2026,1,0.0,0.0
CWE-690,2022,1,0.0,
CWE-690,2025,1,0.0,0.0
CWE-690,2026,1,0.0,0.0
CWE-691,2023,1,0.0,
CWE-691,2024,5,0.01,400.0
CWE-691,2025,9,0.02,80.0
CWE-691,2026,5,0.01,-44.4
CWE-692,2024,1,0.0,
CWE-692,2025,2,0.0,100.0
CWE-692,2026,3,0.0,50.0
CWE-693,2016,1,0.02,
CWE-693,2017,1,0.01,0.0
CWE-693,2018,19,0.1,1800.0
CWE-693,2019,8,0.04,-57.9
CWE-693,2020,1,0.01,-87.5
CWE-693,2021,3,0.01,200.0
CWE-693,2022,1,0.0,-66.7
CWE-693,2023,3,0.01,200.0
CWE-693,2024,21,0.05,600.0
CWE-693,2025,94,0.19,347.6
CWE-693,2026,317,0.48,237.2
CWE-694,2024,1,0.0,
CWE-694,2025,2,0.0,100.0
CWE-694,2026,3,0.0,50.0
CWE-696,2024,2,0.0,
CWE-696,2025,7,0.01,250.0
CWE-696,2026,18,0.03,157.1
CWE-697,2005,1,0.02,
CWE-697,2011,1,0.02,0.0
CWE-697,2017,1,0.01,0.0
CWE-697,2020,14,0.07,1300.0
CWE-697,2021,24,0.11,71.4
CWE-697,2022,22,0.08,-8.3
CWE-697,2023,39,0.13,77.3
CWE-697,2024,18,0.04,-53.8
CWE-697,2025,9,0.02,-50.0
CWE-697,2026,17,0.03,88.9
CWE-698,2024,6,0.01,
CWE-698,2025,2,0.0,-66.7
CWE-698,2026,6,0.01,200.0
CWE-701,2026,3,0.0,
CWE-703,2023,4,0.01,
CWE-703,2024,8,0.02,100.0
CWE-703,2025,22,0.04,175.0
CWE-703,2026,25,0.04,13.6
CWE-704,2010,1,0.02,
CWE-704,2011,5,0.12,400.0
CWE-704,2012,3,0.06,-40.0
CWE-704,2015,1,0.02,-66.7
CWE-704,2016,8,0.12,700.0
CWE-704,2017,32,0.18,300.0
CWE-704,2018,93,0.51,190.6
CWE-704,2019,19,0.1,-79.6
CWE-704,2020,6,0.03,-68.4
CWE-704,2021,8,0.04,33.3
CWE-704,2022,21,0.08,162.5
CWE-704,2023,10,0.03,-52.4
CWE-704,2024,9,0.02,-10.0
CWE-704,2025,16,0.03,77.8
CWE-704,2026,26,0.04,62.5
CWE-705,2025,1,0.0,
CWE-705,2026,3,0.0,200.0
CWE-706,2018,2,0.01,
CWE-706,2019,10,0.05,400.0
CWE-706,2020,9,0.05,-10.0
CWE-706,2021,12,0.05,33.3
CWE-706,2022,8,0.03,-33.3
CWE-706,2023,5,0.02,-37.5
CWE-706,2024,13,0.03,160.0
CWE-706,2025,12,0.02,-7.7
CWE-706,2026,40,0.06,233.3
CWE-707,2018,1,0.01,
CWE-707,2019,1,0.01,0.0
CWE-707,2022,51,0.19,5000.0
CWE-707,2024,2,0.0,-96.1
CWE-707,2025,3,0.01,50.0
CWE-707,2026,3,0.0,0.0
CWE-708,2021,1,0.0,
CWE-708,2024,1,0.0,0.0
CWE-708,2025,3,0.01,200.0
CWE-708,2026,3,0.0,0.0
CWE-710,2021,1,0.0,
CWE-710,2025,1,0.0,0.0
CWE-73,2020,2,0.01,
CWE-73,2021,2,0.01,0.0
CWE-73,2022,4,0.02,100.0
CWE-73,2023,7,0.02,75.0
CWE-73,2024,23,0.06,228.6
CWE-73,2025,114,0.23,395.7
CWE-73,2026,236,0.36,107.0
CWE-732,2001,1,0.06,
CWE-732,2004,1,0.04,0.0
CWE-732,2005,1,0.02,0.0
CWE-732,2007,2,0.03,100.0
CWE-732,2008,5,0.09,150.0
CWE-732,2009,10,0.17,100.0
CWE-732,2010,1,0.02,-90.0
CWE-732,2011,1,0.02,0.0
CWE-732,2013,2,0.04,100.0
CWE-732,2017,83,0.46,4050.0
CWE-732,2018,214,1.18,157.8
CWE-732,2019,206,1.09,-3.7
CWE-732,2020,161,0.84,-21.8
CWE-732,2021,150,0.68,-6.8
CWE-732,2022,121,0.46,-19.3
CWE-732,2023,148,0.48,22.3
CWE-732,2024,127,0.31,-14.2
CWE-732,2025,178,0.36,40.2
CWE-732,2026,143,0.22,-19.7
CWE-733,2025,4,0.01,
CWE-74,2004,1,0.04,
CWE-74,2005,3,0.06,200.0
CWE-74,2007,1,0.02,-66.7
CWE-74,2008,1,0.02,0.0
CWE-74,2009,1,0.02,0.0
CWE-74,2011,2,0.05,100.0
CWE-74,2012,1,0.02,-50.0
CWE-74,2013,1,0.02,0.0
CWE-74,2014,2,0.02,100.0
CWE-74,2015,16,0.24,700.0
CWE-74,2016,10,0.15,-37.5
CWE-74,2017,66,0.36,560.0
CWE-74,2018,45,0.25,-31.8
CWE-74,2019,96,0.51,113.3
CWE-74,2020,179,0.93,86.5
CWE-74,2021,141,0.64,-21.2
CWE-74,2022,82,0.31,-41.8
CWE-74,2023,155,0.5,89.0
CWE-74,2024,137,0.34,-11.6
CWE-74,2025,1234,2.47,800.7
CWE-74,2026,1250,1.89,1.3
CWE-749,2017,1,0.01,
CWE-749,2018,3,0.02,200.0
CWE-749,2019,2,0.01,-33.3
CWE-749,2020,3,0.02,50.0
CWE-749,2023,8,0.03,166.7
CWE-749,2024,22,0.05,175.0
CWE-749,2025,25,0.05,13.6
CWE-749,2026,39,0.06,56.0
CWE-75,2021,1,0.0,
CWE-75,2022,1,0.0,0.0
CWE-75,2023,1,0.0,0.0
CWE-75,2024,8,0.02,700.0
CWE-75,2025,2,0.0,-75.0
CWE-75,2026,5,0.01,150.0
CWE-754,2014,1,0.01,
CWE-754,2017,12,0.07,1100.0
CWE-754,2018,7,0.04,-41.7
CWE-754,2019,32,0.17,357.1
CWE-754,2020,45,0.23,40.6
CWE-754,2021,54,0.25,20.0
CWE-754,2022,58,0.22,7.4
CWE-754,2023,54,0.17,-6.9
CWE-754,2024,101,0.25,87.0
CWE-754,2025,78,0.16,-22.8
CWE-754,2026,121,0.18,55.1
CWE-755,2006,1,0.02,
CWE-755,2014,1,0.01,0.0
CWE-755,2017,14,0.08,1300.0
CWE-755,2018,17,0.09,21.4
CWE-755,2019,69,0.36,305.9
CWE-755,2020,72,0.37,4.3
CWE-755,2021,79,0.36,9.7
CWE-755,2022,91,0.34,15.2
CWE-755,2023,70,0.23,-23.1
CWE-755,2024,64,0.16,-8.6
CWE-755,2025,27,0.05,-57.8
CWE-755,2026,23,0.03,-14.8
CWE-757,2020,1,0.01,
CWE-757,2021,1,0.0,0.0
CWE-757,2024,2,0.0,100.0
CWE-757,2025,4,0.01,100.0
CWE-757,2026,10,0.02,150.0
CWE-758,2023,1,0.0,
CWE-758,2025,2,0.0,100.0
CWE-758,2026,10,0.02,400.0
CWE-759,2022,1,0.0,
CWE-759,2023,1,0.0,0.0
CWE-759,2025,3,0.01,200.0
CWE-759,2026,8,0.01,166.7
CWE-76,2023,1,0.0,
CWE-76,2024,3,0.01,200.0
CWE-76,2026,4,0.01,33.3
CWE-760,2020,1,0.01,
CWE-760,2023,1,0.0,0.0
CWE-760,2024,1,0.0,0.0
CWE-760,2025,1,0.0,0.0
CWE-760,2026,1,0.0,0.0
CWE-761,2024,1,0.0,
CWE-762,2025,4,0.01,
CWE-762,2026,1,0.0,-75.0
CWE-763,2007,1,0.02,
CWE-763,2015,1,0.02,0.0
CWE-763,2017,1,0.01,0.0
CWE-763,2018,3,0.02,200.0
CWE-763,2019,5,0.03,66.7
CWE-763,2020,14,0.07,180.0
CWE-763,2021,14,0.06,0.0
CWE-763,2022,10,0.04,-28.6
CWE-763,2023,10,0.03,0.0
CWE-763,2024,16,0.04,60.0
CWE-763,2025,8,0.02,-50.0
CWE-763,2026,13,0.02,62.5
CWE-767,2024,2,0.0,
CWE-768,2026,1,0.0,
CWE-769,2017,2,0.01,
CWE-77,2005,2,0.04,
CWE-77,2010,2,0.04,0.0
CWE-77,2012,1,0.02,-50.0
CWE-77,2013,1,0.02,0.0
CWE-77,2014,14,0.17,1300.0
CWE-77,2015,39,0.59,178.6
CWE-77,2016,29,0.44,-25.6
CWE-77,2017,100,0.55,244.8
CWE-77,2018,48,0.26,-52.0
CWE-77,2019,89,0.47,85.4
CWE-77,2020,116,0.6,30.3
CWE-77,2021,276,1.26,137.9
CWE-77,2022,201,0.76,-27.2
CWE-77,2023,445,1.44,121.4
CWE-77,2024,445,1.09,0.0
CWE-77,2025,590,1.18,32.6
CWE-77,2026,674,1.02,14.2
CWE-770,2001,1,0.06,
CWE-770,2005,2,0.04,100.0
CWE-770,2008,3,0.05,50.0
CWE-770,2009,4,0.07,33.3
CWE-770,2011,1,0.02,-75.0
CWE-770,2016,2,0.03,100.0
CWE-770,2017,38,0.21,1800.0
CWE-770,2018,36,0.2,-5.3
CWE-770,2019,97,0.51,169.4
CWE-770,2020,59,0.31,-39.2
CWE-770,2021,103,0.47,74.6
CWE-770,2022,176,0.67,70.9
CWE-770,2023,140,0.45,-20.5
CWE-770,2024,252,0.62,80.0
CWE-770,2025,337,0.67,33.7
CWE-770,2026,736,1.11,118.4
CWE-771,2025,1,0.0,
CWE-771,2026,2,0.0,100.0
CWE-772,1999,1,0.11,
CWE-772,2001,1,0.06,0.0
CWE-772,2003,1,0.06,0.0
CWE-772,2007,2,0.03,100.0
CWE-772,2008,2,0.04,0.0
CWE-772,2009,2,0.03,0.0
CWE-772,2011,2,0.05,0.0
CWE-772,2013,1,0.02,-50.0
CWE-772,2015,7,0.11,600.0
CWE-772,2016,13,0.2,85.7
CWE-772,2017,167,0.92,1184.6
CWE-772,2018,114,0.63,-31.7
CWE-772,2019,23,0.12,-79.8
CWE-772,2020,12,0.06,-47.8
CWE-772,2021,16,0.07,33.3
CWE-772,2022,15,0.06,-6.3
CWE-772,2023,5,0.02,-66.7
CWE-772,2024,19,0.05,280.0
CWE-772,2025,14,0.03,-26.3
CWE-772,2026,36,0.05,157.1
CWE-774,2018,1,0.01,
CWE-774,2025,1,0.0,0.0
CWE-774,2026,1,0.0,0.0
CWE-775,2016,1,0.02,
CWE-775,2025,2,0.0,100.0
CWE-775,2026,2,0.0,0.0
CWE-776,2003,1,0.06,
CWE-776,2008,1,0.02,0.0
CWE-776,2009,1,0.02,0.0
CWE-776,2011,2,0.05,100.0
CWE-776,2017,1,0.01,-50.0
CWE-776,2019,8,0.04,700.0
CWE-776,2020,12,0.06,50.0
CWE-776,2021,8,0.04,-33.3
CWE-776,2022,10,0.04,25.0
CWE-776,2023,5,0.02,-50.0
CWE-776,2024,8,0.02,60.0
CWE-776,2025,4,0.01,-50.0
CWE-776,2026,19,0.03,375.0
CWE-777,2026,3,0.0,
CWE-778,2024,2,0.0,
CWE-778,2025,4,0.01,100.0
CWE-778,2026,12,0.02,200.0
CWE-779,2024,1,0.0,
CWE-779,2025,2,0.0,100.0
CWE-779,2026,5,0.01,150.0
CWE-78,1996,1,1.33,
CWE-78,2001,1,0.06,0.0
CWE-78,2002,3,0.14,200.0
CWE-78,2003,1,0.06,-66.7
CWE-78,2004,1,0.04,0.0
CWE-78,2005,1,0.02,0.0
CWE-78,2006,2,0.03,100.0
CWE-78,2007,6,0.09,200.0
CWE-78,2008,6,0.11,0.0
CWE-78,2009,18,0.31,200.0
CWE-78,2010,13,0.28,-27.8
CWE-78,2011,14,0.34,7.7
CWE-78,2012,15,0.28,7.1
CWE-78,2013,33,0.62,120.0
CWE-78,2014,48,0.6,45.5
CWE-78,2015,34,0.52,-29.2
CWE-78,2016,30,0.46,-11.8
CWE-78,2017,154,0.85,413.3
CWE-78,2018,326,1.8,111.7
CWE-78,2019,379,2.0,16.3
CWE-78,2020,523,2.72,38.0
CWE-78,2021,462,2.1,-11.7
CWE-78,2022,550,2.08,19.0
CWE-78,2023,505,1.63,-8.2
CWE-78,2024,738,1.81,46.1
CWE-78,2025,811,1.62,9.9
CWE-78,2026,1308,1.97,61.3
CWE-780,2025,1,0.0,
CWE-782,2024,8,0.02,
CWE-782,2025,6,0.01,-25.0
CWE-782,2026,17,0.03,183.3
CWE-783,2024,1,0.0,
CWE-783,2025,3,0.01,200.0
CWE-783,2026,3,0.0,0.0
CWE-784,2026,1,0.0,
CWE-786,2024,1,0.0,
CWE-786,2026,1,0.0,0.0
CWE-787,2002,1,0.05,
CWE-787,2003,2,0.13,100.0
CWE-787,2004,5,0.2,150.0
CWE-787,2005,3,0.06,-40.0
CWE-787,2006,5,0.08,66.7
CWE-787,2007,7,0.11,40.0
CWE-787,2008,6,0.11,-14.3
CWE-787,2009,13,0.22,116.7
CWE-787,2010,27,0.58,107.7
CWE-787,2011,30,0.72,11.1
CWE-787,2012,32,0.6,6.7
CWE-787,2013,20,0.38,-37.5
CWE-787,2014,14,0.17,-30.0
CWE-787,2015,21,0.32,50.0
CWE-787,2016,160,2.46,661.9
CWE-787,2017,242,1.34,51.3
CWE-787,2018,795,4.38,228.5
CWE-787,2019,1096,5.79,37.9
CWE-787,2020,1171,6.09,6.8
CWE-787,2021,1477,6.73,26.1
CWE-787,2022,2142,8.1,45.0
CWE-787,2023,1907,6.16,-11.0
CWE-787,2024,1934,4.75,1.4
CWE-787,2025,1119,2.24,-42.1
CWE-787,2026,1275,1.92,13.9
CWE-788,2021,2,0.01,
CWE-788,2022,5,0.02,150.0
CWE-788,2023,1,0.0,-80.0
CWE-788,2024,3,0.01,200.0
CWE-788,2025,1,0.0,-66.7
CWE-788,2026,3,0.0,200.0
CWE-789,2021,2,0.01,
CWE-789,2022,5,0.02,150.0
CWE-789,2023,1,0.0,-80.0
CWE-789,2024,5,0.01,400.0
CWE-789,2025,13,0.03,160.0
CWE-789,2026,109,0.16,738.5
CWE-79,2000,1,0.1,
CWE-79,2002,34,1.57,3300.0
CWE-79,2003,34,2.2,0.0
CWE-79,2004,24,0.97,-29.4
CWE-79,2005,42,0.84,75.0
CWE-79,2006,121,1.82,188.1
CWE-79,2007,356,5.4,194.2
CWE-79,2008,791,13.97,122.2
CWE-79,2009,822,14.23,3.9
CWE-79,2010,594,12.73,-27.7
CWE-79,2011,459,11.0,-22.7
CWE-79,2012,729,13.62,58.8
CWE-79,2013,615,11.55,-15.6
CWE-79,2014,1026,12.81,66.8
CWE-79,2015,726,11.01,-29.2
CWE-79,2016,472,7.24,-35.0
CWE-79,2017,1475,8.14,212.5
CWE-79,2018,2013,11.09,36.5
CWE-79,2019,2332,12.31,15.8
CWE-79,2020,2156,11.22,-7.5
CWE-79,2021,2665,12.14,23.6
CWE-79,2022,3211,12.15,20.5
CWE-79,2023,4685,15.14,45.9
CWE-79,2024,7305,17.95,55.9
CWE-79,2025,8266,16.54,13.2
CWE-79,2026,5830,8.79,-29.5
CWE-790,2024,3,0.01,
CWE-790,2025,1,0.0,-66.7
CWE-790,2026,3,0.0,200.0
CWE-791,2024,3,0.01,
CWE-791,2025,11,0.02,266.7
CWE-791,2026,15,0.02,36.4
CWE-792,2025,1,0.0,
CWE-794,2026,1,0.0,
CWE-798,2001,1,0.06,
CWE-798,2005,3,0.06,200.0
CWE-798,2007,3,0.05,0.0
CWE-798,2008,3,0.05,0.0
CWE-798,2010,3,0.06,0.0
CWE-798,2012,1,0.02,-66.7
CWE-798,2013,1,0.02,0.0
CWE-798,2016,11,0.17,1000.0
CWE-798,2017,94,0.52,754.5
CWE-798,2018,142,0.78,51.1
CWE-798,2019,127,0.67,-10.6
CWE-798,2020,180,0.94,41.7
CWE-798,2021,161,0.73,-10.6
CWE-798,2022,192,0.73,19.3
CWE-798,2023,172,0.56,-10.4
CWE-798,2024,190,0.47,10.5
CWE-798,2025,184,0.37,-3.2
CWE-798,2026,205,0.31,11.4
CWE-799,2021,3,0.01,
CWE-799,2023,1,0.0,-66.7
CWE-799,2024,6,0.01,500.0
CWE-799,2025,11,0.02,83.3
CWE-799,2026,14,0.02,27.3
CWE-80,2020,1,0.01,
CWE-80,2021,1,0.0,0.0
CWE-80,2022,1,0.0,0.0
CWE-80,2023,6,0.02,500.0
CWE-80,2024,52,0.13,766.7
CWE-80,2025,91,0.18,75.0
CWE-80,2026,94,0.14,3.3
CWE-804,2024,2,0.0,
CWE-804,2025,1,0.0,-50.0
CWE-804,2026,6,0.01,500.0
CWE-805,2021,2,0.01,
CWE-805,2024,2,0.0,0.0
CWE-805,2025,15,0.03,650.0
CWE-805,2026,13,0.02,-13.3
CWE-807,2021,1,0.0,
CWE-807,2024,2,0.0,100.0
CWE-807,2025,15,0.03,650.0
CWE-807,2026,45,0.07,200.0
CWE-81,2025,2,0.0,
CWE-81,2026,1,0.0,-50.0
CWE-82,2024,1,0.0,
CWE-82,2025,1,0.0,0.0
CWE-820,2025,5,0.01,
CWE-820,2026,3,0.0,-40.0
CWE-821,2024,2,0.0,
CWE-821,2025,2,0.0,0.0
CWE-821,2026,3,0.0,50.0
CWE-822,2020,1,0.01,
CWE-822,2021,4,0.02,300.0
CWE-822,2022,3,0.01,-25.0
CWE-822,2024,11,0.03,266.7
CWE-822,2025,38,0.08,245.5
CWE-822,2026,72,0.11,89.5
CWE-823,2022,1,0.0,
CWE-823,2024,2,0.0,100.0
CWE-823,2025,20,0.04,900.0
CWE-823,2026,12,0.02,-40.0
CWE-824,2003,1,0.06,
CWE-824,2006,2,0.03,100.0
CWE-824,2007,6,0.09,200.0
CWE-824,2009,4,0.07,-33.3
CWE-824,2010,1,0.02,-75.0
CWE-824,2011,2,0.05,100.0
CWE-824,2014,1,0.01,-50.0
CWE-824,2015,1,0.02,0.0
CWE-824,2016,2,0.03,100.0
CWE-824,2017,3,0.02,50.0
CWE-824,2018,15,0.08,400.0
CWE-824,2019,10,0.05,-33.3
CWE-824,2020,19,0.1,90.0
CWE-824,2021,38,0.17,100.0
CWE-824,2022,38,0.14,0.0
CWE-824,2023,44,0.14,15.8
CWE-824,2024,30,0.07,-31.8
CWE-824,2025,32,0.06,6.7
CWE-824,2026,17,0.03,-46.9
CWE-825,2023,1,0.0,
CWE-825,2024,2,0.0,100.0
CWE-825,2025,9,0.02,350.0
CWE-825,2026,11,0.02,22.2
CWE-826,2024,1,0.0,
CWE-826,2025,2,0.0,100.0
CWE-826,2026,1,0.0,-50.0
CWE-828,2024,2,0.0,
CWE-829,2004,2,0.08,
CWE-829,2010,1,0.02,-50.0
CWE-829,2017,2,0.01,100.0
CWE-829,2018,9,0.05,350.0
CWE-829,2019,9,0.05,0.0
CWE-829,2020,11,0.06,22.2
CWE-829,2021,26,0.12,136.4
CWE-829,2022,19,0.07,-26.9
CWE-829,2023,18,0.06,-5.3
CWE-829,2024,20,0.05,11.1
CWE-829,2025,37,0.07,85.0
CWE-829,2026,90,0.14,143.2
CWE-83,2024,1,0.0,
CWE-83,2025,4,0.01,300.0
CWE-83,2026,7,0.01,75.0
CWE-830,2023,1,0.0,
CWE-830,2024,3,0.01,200.0
CWE-830,2025,4,0.01,33.3
CWE-832,2024,1,0.0,
CWE-833,2022,1,0.0,
CWE-833,2024,1,0.0,0.0
CWE-833,2025,6,0.01,500.0
CWE-833,2026,3,0.0,-50.0
CWE-834,2016,1,0.02,
CWE-834,2017,28,0.15,2700.0
CWE-834,2018,10,0.06,-64.3
CWE-834,2019,3,0.02,-70.0
CWE-834,2020,3,0.02,0.0
CWE-834,2021,13,0.06,333.3
CWE-834,2022,4,0.02,-69.2
CWE-834,2023,10,0.03,150.0
CWE-834,2024,5,0.01,-50.0
CWE-834,2025,4,0.01,-20.0
CWE-834,2026,9,0.01,125.0
CWE-835,2004,2,0.08,
CWE-835,2005,2,0.04,0.0
CWE-835,2006,1,0.02,-50.0
CWE-835,2009,2,0.03,100.0
CWE-835,2010,2,0.04,0.0
CWE-835,2011,3,0.07,50.0
CWE-835,2012,3,0.06,0.0
CWE-835,2013,1,0.02,-66.7
CWE-835,2016,9,0.14,800.0
CWE-835,2017,92,0.51,922.2
CWE-835,2018,106,0.58,15.2
CWE-835,2019,51,0.27,-51.9
CWE-835,2020,51,0.27,0.0
CWE-835,2021,74,0.34,45.1
CWE-835,2022,56,0.21,-24.3
CWE-835,2023,58,0.19,3.6
CWE-835,2024,84,0.21,44.8
CWE-835,2025,67,0.13,-20.2
CWE-835,2026,176,0.27,162.7
CWE-836,2023,1,0.0,
CWE-836,2025,3,0.01,200.0
CWE-836,2026,3,0.0,0.0
CWE-837,2023,1,0.0,
CWE-837,2024,1,0.0,0.0
CWE-837,2025,8,0.02,700.0
CWE-837,2026,3,0.0,-62.5
CWE-838,2018,1,0.01,
CWE-838,2019,2,0.01,100.0
CWE-838,2020,2,0.01,0.0
CWE-838,2024,3,0.01,50.0
CWE-838,2025,1,0.0,-66.7
CWE-838,2026,2,0.0,100.0
CWE-839,2023,1,0.0,
CWE-839,2026,1,0.0,0.0
CWE-84,2025,11,0.02,
CWE-84,2026,2,0.0,-81.8
CWE-840,2022,1,0.0,
CWE-840,2023,4,0.01,300.0
CWE-840,2024,4,0.01,0.0
CWE-840,2025,6,0.01,50.0
CWE-840,2026,27,0.04,350.0
CWE-841,2023,2,0.01,
CWE-841,2024,1,0.0,-50.0
CWE-841,2025,8,0.02,700.0
CWE-841,2026,23,0.03,187.5
CWE-842,2024,1,0.0,
CWE-842,2026,1,0.0,0.0
CWE-843,2010,2,0.04,
CWE-843,2011,2,0.05,0.0
CWE-843,2012,1,0.02,-50.0
CWE-843,2013,1,0.02,0.0
CWE-843,2014,2,0.02,100.0
CWE-843,2016,8,0.12,300.0
CWE-843,2017,11,0.06,37.5
CWE-843,2018,9,0.05,-18.2
CWE-843,2019,41,0.22,355.6
CWE-843,2020,58,0.3,41.5
CWE-843,2021,71,0.32,22.4
CWE-843,2022,51,0.19,-28.2
CWE-843,2023,80,0.26,56.9
CWE-843,2024,85,0.21,6.3
CWE-843,2025,99,0.2,16.5
CWE-843,2026,186,0.28,87.9
CWE-85,2025,1,0.0,
CWE-86,2024,2,0.0,
CWE-86,2025,3,0.01,50.0
CWE-86,2026,1,0.0,-66.7
CWE-862,2005,1,0.02,
CWE-862,2006,1,0.02,0.0
CWE-862,2009,4,0.07,300.0
CWE-862,2012,1,0.02,-75.0
CWE-862,2016,2,0.03,100.0
CWE-862,2017,42,0.23,2000.0
CWE-862,2018,61,0.34,45.2
CWE-862,2019,188,0.99,208.2
CWE-862,2020,256,1.33,36.2
CWE-862,2021,231,1.05,-9.8
CWE-862,2022,438,1.66,89.6
CWE-862,2023,786,2.54,79.5
CWE-862,2024,1806,4.44,129.8
CWE-862,2025,2227,4.46,23.3
CWE-862,2026,2959,4.46,32.9
CWE-863,2001,1,0.06,
CWE-863,2005,1,0.02,0.0
CWE-863,2006,1,0.02,0.0
CWE-863,2007,1,0.02,0.0
CWE-863,2008,3,0.05,200.0
CWE-863,2009,4,0.07,33.3
CWE-863,2010,2,0.04,-50.0
CWE-863,2011,2,0.05,0.0
CWE-863,2012,1,0.02,-50.0
CWE-863,2013,3,0.06,200.0
CWE-863,2014,2,0.02,-33.3
CWE-863,2015,1,0.02,-50.0
CWE-863,2016,2,0.03,100.0
CWE-863,2017,28,0.15,1300.0
CWE-863,2018,105,0.58,275.0
CWE-863,2019,105,0.55,0.0
CWE-863,2020,173,0.9,64.8
CWE-863,2021,266,1.21,53.8
CWE-863,2022,236,0.89,-11.3
CWE-863,2023,293,0.95,24.2
CWE-863,2024,326,0.8,11.3
CWE-863,2025,463,0.93,42.0
CWE-863,2026,1234,1.86,166.5
CWE-87,2023,1,0.0,
CWE-87,2024,2,0.0,100.0
CWE-87,2025,2,0.0,0.0
CWE-87,2026,10,0.02,400.0
CWE-88,1994,1,3.85,
CWE-88,2001,3,0.18,200.0
CWE-88,2002,1,0.05,-66.7
CWE-88,2004,6,0.24,500.0
CWE-88,2005,1,0.02,-83.3
CWE-88,2006,9,0.14,800.0
CWE-88,2007,1,0.02,-88.9
CWE-88,2016,1,0.02,0.0
CWE-88,2017,2,0.01,100.0
CWE-88,2018,14,0.08,600.0
CWE-88,2019,39,0.21,178.6
CWE-88,2020,22,0.11,-43.6
CWE-88,2021,26,0.12,18.2
CWE-88,2022,41,0.16,57.7
CWE-88,2023,16,0.05,-61.0
CWE-88,2024,32,0.08,100.0
CWE-88,2025,47,0.09,46.9
CWE-88,2026,123,0.19,161.7
CWE-882,2026,1,0.0,
CWE-89,2002,7,0.32,
CWE-89,2003,13,0.84,85.7
CWE-89,2004,10,0.4,-23.1
CWE-89,2005,51,1.02,410.0
CWE-89,2006,97,1.46,90.2
CWE-89,2007,253,3.84,160.8
CWE-89,2008,1090,19.24,330.8
CWE-89,2009,948,16.41,-13.0
CWE-89,2010,515,11.03,-45.7
CWE-89,2011,289,6.93,-43.9
CWE-89,2012,236,4.41,-18.3
CWE-89,2013,145,2.72,-38.6
CWE-89,2014,295,3.68,103.4
CWE-89,2015,213,3.23,-27.8
CWE-89,2016,89,1.37,-58.2
CWE-89,2017,504,2.78,466.3
CWE-89,2018,502,2.77,-0.4
CWE-89,2019,543,2.87,8.2
CWE-89,2020,460,2.39,-15.3
CWE-89,2021,731,3.33,58.9
CWE-89,2022,1728,6.54,136.4
CWE-89,2023,2010,6.49,16.3
CWE-89,2024,2631,6.46,30.9
CWE-89,2025,2940,5.88,11.7
CWE-89,2026,2342,3.53,-20.3
CWE-90,2017,6,0.03,
CWE-90,2018,3,0.02,-50.0
CWE-90,2019,1,0.01,-66.7
CWE-90,2021,1,0.0,0.0
CWE-90,2023,3,0.01,200.0
CWE-90,2024,1,0.0,-66.7
CWE-90,2025,8,0.02,700.0
CWE-90,2026,44,0.07,450.0
CWE-908,2007,1,0.02,
CWE-908,2008,6,0.11,500.0
CWE-908,2009,2,0.03,-66.7
CWE-908,2010,6,0.13,200.0
CWE-908,2011,12,0.29,100.0
CWE-908,2015,3,0.05,-75.0
CWE-908,2016,2,0.03,-33.3
CWE-908,2017,4,0.02,100.0
CWE-908,2018,12,0.07,200.0
CWE-908,2019,62,0.33,416.7
CWE-908,2020,42,0.22,-32.3
CWE-908,2021,68,0.31,61.9
CWE-908,2022,42,0.16,-38.2
CWE-908,2023,24,0.08,-42.9
CWE-908,2024,168,0.41,600.0
CWE-908,2025,151,0.3,-10.1
CWE-908,2026,172,0.26,13.9
CWE-909,2005,1,0.02,
CWE-909,2009,1,0.02,0.0
CWE-909,2010,5,0.11,400.0
CWE-909,2011,3,0.07,-40.0
CWE-909,2017,1,0.01,-66.7
CWE-909,2018,3,0.02,200.0
CWE-909,2019,17,0.09,466.7
CWE-909,2020,8,0.04,-52.9
CWE-909,2021,20,0.09,150.0
CWE-909,2022,9,0.03,-55.0
CWE-909,2024,8,0.02,-11.1
CWE-909,2025,9,0.02,12.5
CWE-909,2026,2,0.0,-77.8
CWE-91,2008,1,0.02,
CWE-91,2016,1,0.02,0.0
CWE-91,2017,6,0.03,500.0
CWE-91,2018,8,0.04,33.3
CWE-91,2019,12,0.06,50.0
CWE-91,2020,13,0.07,8.3
CWE-91,2021,15,0.07,15.4
CWE-91,2022,11,0.04,-26.7
CWE-91,2023,11,0.04,0.0
CWE-91,2024,9,0.02,-18.2
CWE-91,2025,12,0.02,33.3
CWE-91,2026,31,0.05,158.3
CWE-910,2026,1,0.0,
CWE-911,2022,1,0.0,
CWE-911,2023,1,0.0,0.0
CWE-911,2024,2,0.0,100.0
CWE-911,2025,1,0.0,-50.0
CWE-911,2026,2,0.0,100.0
CWE-912,2020,1,0.01,
CWE-912,2021,1,0.0,0.0
CWE-912,2022,2,0.01,100.0
CWE-912,2023,3,0.01,50.0
CWE-912,2024,9,0.02,200.0
CWE-912,2025,17,0.03,88.9
CWE-912,2026,17,0.03,0.0
CWE-913,2012,1,0.02,
CWE-913,2017,1,0.01,0.0
CWE-913,2019,3,0.02,200.0
CWE-913,2020,5,0.03,66.7
CWE-913,2021,10,0.05,100.0
CWE-913,2022,9,0.03,-10.0
CWE-913,2023,11,0.04,22.2
