source,target,weight,source_x,source_y,target_x,target_y
CWE-436,CWE-571,1.0,0.09354526549577713,0.012579171918332577,0.3482262194156647,-0.38886380195617676
CWE-436,CWE-787,40.0,0.09354526549577713,0.012579171918332577,0.013456960208714008,-0.030299469828605652
CWE-440,CWE-1112,1.0,0.0972217321395874,-0.24312055110931396,0.26513516902923584,-0.4564531147480011
CWE-440,CWE-476,6.0,0.0972217321395874,-0.24312055110931396,0.008121746592223644,-0.05267108604311943
CWE-441,CWE-453,3.0,-0.13947561383247375,0.12902885675430298,-0.3014795184135437,0.03235766291618347
CWE-441,CWE-918,10.0,-0.13947561383247375,0.12902885675430298,0.0036613186821341515,0.078427255153656
CWE-441,CWE-863,10.0,-0.13947561383247375,0.12902885675430298,0.003841581754386425,0.00365290860645473
CWE-444,CWE-787,107.0,0.07094815373420715,0.0026893659960478544,0.013456960208714008,-0.030299469828605652
CWE-444,CWE-502,98.0,0.07094815373420715,0.0026893659960478544,0.017515264451503754,0.04160669445991516
CWE-444,CWE-1026,1.0,0.07094815373420715,0.0026893659960478544,0.5470646619796753,-0.064583919942379
CWE-444,CWE-626,1.0,0.07094815373420715,0.0026893659960478544,-0.37588539719581604,-0.33891579508781433
CWE-444,CWE-647,2.0,0.07094815373420715,0.0026893659960478544,0.4954056441783905,0.24247898161411285
CWE-446,CWE-863,2.0,0.3231830894947052,-0.23001855611801147,0.003841581754386425,0.00365290860645473
CWE-446,CWE-617,1.0,0.3231830894947052,-0.23001855611801147,0.012272847816348076,-0.04989928752183914
CWE-447,CWE-755,1.0,0.13335083425045013,-0.5079540014266968,0.02296941913664341,-0.06589153409004211
CWE-447,CWE-662,1.0,0.13335083425045013,-0.5079540014266968,0.029531942680478096,-0.12795308232307434
CWE-448,CWE-1301,2.0,0.3931790888309479,0.14604653418064117,0.3845519721508026,-0.01409642118960619
CWE-448,CWE-521,2.0,0.3931790888309479,0.14604653418064117,0.042979832738637924,0.06443757563829422
CWE-449,CWE-451,2.0,-0.050308406352996826,-0.43172046542167664,-0.037243109196424484,-0.11432785540819168
CWE-449,CWE-1021,1.0,-0.050308406352996826,-0.43172046542167664,0.06055597960948944,0.004583624191582203
CWE-450,CWE-843,2.0,0.11571478843688965,-0.391223281621933,0.04702309891581535,-0.05865154787898064
CWE-450,CWE-787,2.0,0.11571478843688965,-0.391223281621933,0.013456960208714008,-0.030299469828605652
CWE-451,CWE-863,25.0,-0.037243109196424484,-0.11432785540819168,0.003841581754386425,0.00365290860645473
CWE-453,CWE-693,3.0,-0.3014795184135437,0.03235766291618347,-0.05230729654431343,-0.02731916308403015
CWE-453,CWE-1188,3.0,-0.3014795184135437,0.03235766291618347,0.05926224961876869,-0.008316917344927788
CWE-453,CWE-1327,1.0,-0.3014795184135437,0.03235766291618347,-0.3240339457988739,0.3535534143447876
CWE-455,CWE-667,1.0,-0.2309338003396988,-0.4918833076953888,-0.003487661015242338,-0.07561098039150238
CWE-455,CWE-704,1.0,-0.2309338003396988,-0.4918833076953888,0.02751932665705681,-0.05068361014127731
CWE-455,CWE-833,1.0,-0.2309338003396988,-0.4918833076953888,-0.05465611442923546,-0.2975286543369293
CWE-456,CWE-476,1.0,0.026963254436850548,-0.5666961073875427,0.008121746592223644,-0.05267108604311943
CWE-456,CWE-787,1.0,0.026963254436850548,-0.5666961073875427,0.013456960208714008,-0.030299469828605652
CWE-457,CWE-570,13.0,-0.015510053373873234,-0.09102044254541397,-0.12087716162204742,-0.2518905997276306
CWE-457,CWE-787,234.0,-0.015510053373873234,-0.09102044254541397,0.013456960208714008,-0.030299469828605652
CWE-457,CWE-561,13.0,-0.015510053373873234,-0.09102044254541397,-0.12753720581531525,-0.22404183447360992
CWE-457,CWE-476,195.0,-0.015510053373873234,-0.09102044254541397,0.008121746592223644,-0.05267108604311943
CWE-457,CWE-686,13.0,-0.015510053373873234,-0.09102044254541397,-0.10193193703889847,-0.2591596841812134
CWE-459,CWE-1188,117.0,0.04541690647602081,-0.026385243982076645,0.05926224961876869,-0.008316917344927788
CWE-459,CWE-787,248.0,0.04541690647602081,-0.026385243982076645,0.013456960208714008,-0.030299469828605652
CWE-459,CWE-642,1.0,0.04541690647602081,-0.026385243982076645,0.19030387699604034,0.49062836170196533
CWE-460,CWE-863,2.0,0.18414974212646484,0.2909066379070282,0.003841581754386425,0.00365290860645473
CWE-460,CWE-601,2.0,0.18414974212646484,0.2909066379070282,-0.021442092955112457,0.053651925176382065
CWE-463,CWE-787,2.0,-0.35012850165367126,-0.16636687517166138,0.013456960208714008,-0.030299469828605652
CWE-466,CWE-694,1.0,-0.15065346658229828,-0.16184544563293457,-0.5384783744812012,-0.28032681345939636
CWE-466,CWE-754,10.0,-0.15065346658229828,-0.16184544563293457,-0.006967027205973864,-0.050960857421159744
CWE-466,CWE-617,8.0,-0.15065346658229828,-0.16184544563293457,0.012272847816348076,-0.04989928752183914
CWE-466,CWE-686,1.0,-0.15065346658229828,-0.16184544563293457,-0.10193193703889847,-0.2591596841812134
CWE-466,CWE-476,10.0,-0.15065346658229828,-0.16184544563293457,0.008121746592223644,-0.05267108604311943
CWE-467,CWE-787,1.0,-0.25691458582878113,-0.4557551443576813,0.013456960208714008,-0.030299469828605652
CWE-470,CWE-502,39.0,0.08615826070308685,0.08034218847751617,0.017515264451503754,0.04160669445991516
CWE-470,CWE-863,37.0,0.08615826070308685,0.08034218847751617,0.003841581754386425,0.00365290860645473
CWE-470,CWE-862,30.0,0.08615826070308685,0.08034218847751617,0.01283059548586607,0.05784422531723976
CWE-470,CWE-647,1.0,0.08615826070308685,0.08034218847751617,0.4954056441783905,0.24247898161411285
CWE-471,CWE-476,3.0,-0.1708034723997116,0.21226538717746735,0.008121746592223644,-0.05267108604311943
CWE-471,CWE-502,4.0,-0.1708034723997116,0.21226538717746735,0.017515264451503754,0.04160669445991516
CWE-471,CWE-918,4.0,-0.1708034723997116,0.21226538717746735,0.0036613186821341515,0.078427255153656
CWE-474,CWE-601,2.0,0.35394206643104553,0.20245370268821716,-0.021442092955112457,0.053651925176382065
CWE-474,CWE-918,1.0,0.35394206643104553,0.20245370268821716,0.0036613186821341515,0.078427255153656
CWE-475,CWE-770,4.0,-0.11722642928361893,-0.2756415605545044,0.01887659914791584,-0.008485198952257633
CWE-475,CWE-476,5.0,-0.11722642928361893,-0.2756415605545044,0.008121746592223644,-0.05267108604311943
CWE-476,CWE-690,1.0,0.008121746592223644,-0.05267108604311943,-0.5001072883605957,0.13600540161132812
CWE-476,CWE-643,22.0,0.008121746592223644,-0.05267108604311943,-0.10560043901205063,-0.062415752559900284
CWE-476,CWE-1286,250.0,0.008121746592223644,-0.05267108604311943,-0.023983100429177284,-0.037348080426454544
CWE-476,CWE-783,8.0,0.008121746592223644,-0.05267108604311943,-0.14520752429962158,-0.17489440739154816
CWE-476,CWE-787,3494.0,0.008121746592223644,-0.05267108604311943,0.013456960208714008,-0.030299469828605652
CWE-476,CWE-706,46.0,0.008121746592223644,-0.05267108604311943,-0.06011076271533966,-0.03729468584060669
CWE-476,CWE-1325,4.0,0.008121746592223644,-0.05267108604311943,-0.07459329068660736,-0.3088701367378235
CWE-476,CWE-786,3.0,0.008121746592223644,-0.05267108604311943,0.0723741352558136,-0.3225470185279846
CWE-476,CWE-820,13.0,0.008121746592223644,-0.05267108604311943,-0.061111822724342346,-0.16291886568069458
CWE-476,CWE-657,6.0,0.008121746592223644,-0.05267108604311943,0.04356126859784126,-0.2549649477005005
CWE-476,CWE-772,238.0,0.008121746592223644,-0.05267108604311943,0.03577088192105293,-0.06114868447184563
CWE-476,CWE-776,48.0,0.008121746592223644,-0.05267108604311943,0.08742572367191315,-0.03817553073167801
CWE-476,CWE-1116,1.0,0.008121746592223644,-0.05267108604311943,0.4548113942146301,-0.1851780116558075
CWE-476,CWE-674,145.0,0.008121746592223644,-0.05267108604311943,0.03944050520658493,-0.08411213755607605
CWE-476,CWE-1076,1.0,0.008121746592223644,-0.05267108604311943,-0.26144224405288696,-0.39130112528800964
CWE-476,CWE-833,5.0,0.008121746592223644,-0.05267108604311943,-0.05465611442923546,-0.2975286543369293
CWE-476,CWE-821,3.0,0.008121746592223644,-0.05267108604311943,-0.21847039461135864,-0.2243109941482544
CWE-476,CWE-1124,1.0,0.008121746592223644,-0.05267108604311943,-0.05008288845419884,-0.5198915600776672
CWE-476,CWE-680,31.0,0.008121746592223644,-0.05267108604311943,-0.01272024866193533,-0.13331495225429535
CWE-476,CWE-696,4.0,0.008121746592223644,-0.05267108604311943,-0.038970913738012314,-0.27274829149246216
CWE-476,CWE-835,1267.0,0.008121746592223644,-0.05267108604311943,0.017493898048996925,-0.06456580758094788
CWE-476,CWE-909,82.0,0.008121746592223644,-0.05267108604311943,-0.006687446963042021,-0.10521893203258514
CWE-476,CWE-763,180.0,0.008121746592223644,-0.05267108604311943,0.017859462648630142,-0.0823659896850586
CWE-476,CWE-480,3.0,0.008121746592223644,-0.05267108604311943,-0.11818749457597733,-0.35941797494888306
CWE-476,CWE-733,2.0,0.008121746592223644,-0.05267108604311943,-0.06866134703159332,-0.40967047214508057
CWE-476,CWE-825,28.0,0.008121746592223644,-0.05267108604311943,-0.0467805452644825,-0.12200812995433807
CWE-476,CWE-670,49.0,0.008121746592223644,-0.05267108604311943,-0.08437123149633408,-0.005825157277286053
CWE-476,CWE-1285,3.0,0.008121746592223644,-0.05267108604311943,-0.031317099928855896,-0.32576489448547363
CWE-476,CWE-770,531.0,0.008121746592223644,-0.05267108604311943,0.01887659914791584,-0.008485198952257633
CWE-476,CWE-653,6.0,0.008121746592223644,-0.05267108604311943,0.23764915764331818,0.04492311552166939
CWE-476,CWE-1335,6.0,0.008121746592223644,-0.05267108604311943,0.12160053104162216,-0.23964039981365204
CWE-476,CWE-1284,243.0,0.008121746592223644,-0.05267108604311943,0.051209576427936554,-0.04224696010351181
CWE-476,CWE-523,4.0,0.008121746592223644,-0.05267108604311943,-0.0639711320400238,-0.2678188383579254
CWE-476,CWE-755,667.0,0.008121746592223644,-0.05267108604311943,0.02296941913664341,-0.06589153409004211
CWE-477,CWE-1385,1.0,-0.34935474395751953,0.4200322926044464,-0.15502016246318817,0.23960448801517487
CWE-477,CWE-502,1.0,-0.34935474395751953,0.4200322926044464,0.017515264451503754,0.04160669445991516
CWE-488,CWE-863,3.0,-0.2588518559932709,0.09231780469417572,0.003841581754386425,0.00365290860645473
CWE-488,CWE-862,3.0,-0.2588518559932709,0.09231780469417572,0.01283059548586607,0.05784422531723976
CWE-491,CWE-601,1.0,0.06633023172616959,0.46376505494117737,-0.021442092955112457,0.053651925176382065
CWE-494,CWE-502,33.0,-0.04938386008143425,0.10297814011573792,0.017515264451503754,0.04160669445991516
CWE-494,CWE-732,42.0,-0.04938386008143425,0.10297814011573792,0.02227548137307167,0.01864282600581646
CWE-494,CWE-798,49.0,-0.04938386008143425,0.10297814011573792,-0.010445678606629372,0.030253754928708076
CWE-494,CWE-561,2.0,-0.04938386008143425,0.10297814011573792,-0.12753720581531525,-0.22404183447360992
CWE-497,CWE-598,7.0,-0.015528056770563126,-0.03871598839759827,0.0979936495423317,0.1570381075143814
CWE-497,CWE-566,1.0,-0.015528056770563126,-0.03871598839759827,-0.526398777961731,-0.11513742059469223
CWE-497,CWE-787,283.0,-0.015528056770563126,-0.03871598839759827,0.013456960208714008,-0.030299469828605652
CWE-497,CWE-1022,2.0,-0.015528056770563126,-0.03871598839759827,0.13615329563617706,0.40207332372665405
CWE-501,CWE-693,13.0,0.14776766300201416,0.056982651352882385,-0.05230729654431343,-0.02731916308403015
CWE-501,CWE-532,12.0,0.14776766300201416,0.056982651352882385,0.004590913187712431,0.04939911887049675
CWE-502,CWE-791,2.0,0.017515264451503754,0.04160669445991516,0.06622970849275589,0.34126725792884827
CWE-502,CWE-1321,78.0,0.017515264451503754,0.04160669445991516,0.05985007435083389,0.05461676046252251
CWE-502,CWE-688,1.0,0.017515264451503754,0.04160669445991516,-0.3932338058948517,0.33553484082221985
CWE-502,CWE-1357,1.0,0.017515264451503754,0.04160669445991516,-0.4372708797454834,0.17783793807029724
CWE-502,CWE-787,248.0,0.017515264451503754,0.04160669445991516,0.013456960208714008,-0.030299469828605652
CWE-502,CWE-611,191.0,0.017515264451503754,0.04160669445991516,0.024818701669573784,0.047115977853536606
CWE-502,CWE-526,2.0,0.017515264451503754,0.04160669445991516,-0.10509570688009262,0.32163044810295105
CWE-502,CWE-1026,1.0,0.017515264451503754,0.04160669445991516,0.5470646619796753,-0.064583919942379
CWE-514,CWE-754,1.0,0.2935611307621002,-0.48047974705696106,-0.006967027205973864,-0.050960857421159744
CWE-520,CWE-798,1.0,-0.21663132309913635,0.44752588868141174,-0.010445678606629372,0.030253754928708076
CWE-521,CWE-599,2.0,0.042979832738637924,0.06443757563829422,0.3674611747264862,0.08726027607917786
CWE-521,CWE-798,165.0,0.042979832738637924,0.06443757563829422,-0.010445678606629372,0.030253754928708076
CWE-521,CWE-1104,5.0,0.042979832738637924,0.06443757563829422,0.020665494725108147,0.2489575743675232
CWE-521,CWE-1301,2.0,0.042979832738637924,0.06443757563829422,0.3845519721508026,-0.01409642118960619
CWE-521,CWE-1233,2.0,0.042979832738637924,0.06443757563829422,0.31864067912101746,0.278066486120224
CWE-522,CWE-787,360.0,-0.021644705906510353,0.00901167094707489,0.013456960208714008,-0.030299469828605652
CWE-522,CWE-1386,1.0,-0.021644705906510353,0.00901167094707489,0.15118591487407684,-0.6134287118911743
CWE-522,CWE-644,4.0,-0.021644705906510353,0.00901167094707489,0.07799530774354935,0.22089846432209015
CWE-522,CWE-530,1.0,-0.021644705906510353,0.00901167094707489,-0.4043705463409424,0.2596699297428131
CWE-522,CWE-767,1.0,-0.021644705906510353,0.00901167094707489,-0.4172813594341278,-0.2263716608285904
CWE-522,CWE-1391,3.0,-0.021644705906510353,0.00901167094707489,-0.23275937139987946,-0.15699531137943268
CWE-524,CWE-918,11.0,0.017076458781957626,0.19910961389541626,0.0036613186821341515,0.078427255153656
CWE-524,CWE-1038,1.0,0.017076458781957626,0.19910961389541626,0.016980435699224472,0.5466934442520142
CWE-524,CWE-601,9.0,0.017076458781957626,0.19910961389541626,-0.021442092955112457,0.053651925176382065
CWE-525,CWE-863,5.0,0.07178047299385071,0.2673830986022949,0.003841581754386425,0.00365290860645473
CWE-525,CWE-1022,2.0,0.07178047299385071,0.2673830986022949,0.13615329563617706,0.40207332372665405
CWE-525,CWE-1275,3.0,0.07178047299385071,0.2673830986022949,0.20572128891944885,0.26413339376449585
CWE-525,CWE-613,6.0,0.07178047299385071,0.2673830986022949,-0.022825172170996666,0.05865822732448578
CWE-526,CWE-863,3.0,-0.10509570688009262,0.32163044810295105,0.003841581754386425,0.00365290860645473
CWE-531,CWE-1275,1.0,0.7066954970359802,0.8586205840110779,0.20572128891944885,0.26413339376449585
CWE-532,CWE-650,1.0,0.004590913187712431,0.04939911887049675,0.09425926208496094,0.4212770164012909
CWE-532,CWE-1393,5.0,0.004590913187712431,0.04939911887049675,0.037282004952430725,0.26030951738357544
CWE-532,CWE-923,18.0,0.004590913187712431,0.04939911887049675,0.04108724743127823,0.14231906831264496
CWE-532,CWE-643,22.0,0.004590913187712431,0.04939911887049675,-0.10560043901205063,-0.062415752559900284
CWE-532,CWE-1288,15.0,0.004590913187712431,0.04939911887049675,0.15322642028331757,-0.016345921903848648
CWE-532,CWE-592,1.0,0.004590913187712431,0.04939911887049675,-0.20388516783714294,0.4697650671005249
CWE-533,CWE-1285,1.0,-0.33246317505836487,-0.5697413086891174,-0.031317099928855896,-0.32576489448547363
CWE-538,CWE-862,7.0,-0.09071210771799088,0.1826019585132599,0.01283059548586607,0.05784422531723976
CWE-539,CWE-1021,4.0,0.20591211318969727,-0.08949112892150879,0.06055597960948944,0.004583624191582203
CWE-544,CWE-552,2.0,-0.2997477352619171,-0.11525014787912369,-0.04403165355324745,0.07435022294521332
CWE-547,CWE-862,4.0,-0.28799548745155334,0.13637790083885193,0.01283059548586607,0.05784422531723976
CWE-548,CWE-798,12.0,-0.057208336889743805,0.17208805680274963,-0.010445678606629372,0.030253754928708076
CWE-551,CWE-807,4.0,-0.2832152545452118,0.06368494778871536,-0.12832477688789368,0.006315407808870077
CWE-551,CWE-863,3.0,-0.2832152545452118,0.06368494778871536,0.003841581754386425,0.00365290860645473
CWE-551,CWE-918,3.0,-0.2832152545452118,0.06368494778871536,0.0036613186821341515,0.078427255153656
CWE-551,CWE-639,4.0,-0.2832152545452118,0.06368494778871536,-0.031670719385147095,0.08635267615318298
CWE-551,CWE-1050,1.0,-0.2832152545452118,0.06368494778871536,-0.34248074889183044,-0.18359901010990143
CWE-552,CWE-1392,29.0,-0.04403165355324745,0.07435022294521332,-0.0650697648525238,0.12899604439735413
CWE-553,CWE-923,1.0,0.0013923102524131536,0.9701151847839355,0.04108724743127823,0.14231906831264496
CWE-556,CWE-732,2.0,0.3686569929122925,-0.08510762453079224,0.02227548137307167,0.01864282600581646
CWE-556,CWE-787,2.0,0.3686569929122925,-0.08510762453079224,0.013456960208714008,-0.030299469828605652
CWE-557,CWE-798,1.0,-0.48678845167160034,-0.12724514305591583,-0.010445678606629372,0.030253754928708076
CWE-557,CWE-829,1.0,-0.48678845167160034,-0.12724514305591583,-0.005610831081867218,0.08756152540445328
CWE-557,CWE-942,1.0,-0.48678845167160034,-0.12724514305591583,-0.14415428042411804,0.003851282177492976
CWE-561,CWE-686,13.0,-0.12753720581531525,-0.22404183447360992,-0.10193193703889847,-0.2591596841812134
CWE-561,CWE-570,13.0,-0.12753720581531525,-0.22404183447360992,-0.12087716162204742,-0.2518905997276306
CWE-562,CWE-843,1.0,0.49823659658432007,-0.0831647589802742,0.04702309891581535,-0.05865154787898064
CWE-562,CWE-787,1.0,0.49823659658432007,-0.0831647589802742,0.013456960208714008,-0.030299469828605652
CWE-565,CWE-787,19.0,0.1050262525677681,0.06316283345222473,0.013456960208714008,-0.030299469828605652
CWE-566,CWE-863,1.0,-0.526398777961731,-0.11513742059469223,0.003841581754386425,0.00365290860645473
CWE-570,CWE-686,13.0,-0.12087716162204742,-0.2518905997276306,-0.10193193703889847,-0.2591596841812134
CWE-571,CWE-697,1.0,0.3482262194156647,-0.38886380195617676,0.051215965300798416,-0.034580256789922714
CWE-573,CWE-908,2.0,-0.21045441925525665,0.23021508753299713,0.035926152020692825,-0.04711243882775307
CWE-573,CWE-770,3.0,-0.21045441925525665,0.23021508753299713,0.01887659914791584,-0.008485198952257633
CWE-590,CWE-787,9.0,0.1268651932477951,-0.1944396197795868,0.013456960208714008,-0.030299469828605652
CWE-590,CWE-908,8.0,0.1268651932477951,-0.1944396197795868,0.035926152020692825,-0.04711243882775307
CWE-591,CWE-908,17.0,0.1304822713136673,-0.08890610933303833,0.035926152020692825,-0.04711243882775307
CWE-592,CWE-601,1.0,-0.20388516783714294,0.4697650671005249,-0.021442092955112457,0.053651925176382065
CWE-592,CWE-670,1.0,-0.20388516783714294,0.4697650671005249,-0.08437123149633408,-0.005825157277286053
CWE-599,CWE-1301,2.0,0.3674611747264862,0.08726027607917786,0.3845519721508026,-0.01409642118960619
CWE-599,CWE-787,2.0,0.3674611747264862,0.08726027607917786,0.013456960208714008,-0.030299469828605652
CWE-601,CWE-614,5.0,-0.021442092955112457,0.053651925176382065,-0.12213341146707535,0.1958397775888443
CWE-601,CWE-769,1.0,-0.021442092955112457,0.053651925176382065,0.040809981524944305,0.48853808641433716
CWE-601,CWE-688,1.0,-0.021442092955112457,0.053651925176382065,-0.3932338058948517,0.33553484082221985
CWE-601,CWE-1059,1.0,-0.021442092955112457,0.053651925176382065,-0.5093439817428589,0.00655951164662838
CWE-602,CWE-863,8.0,-0.023577766492962837,0.19118422269821167,0.003841581754386425,0.00365290860645473
CWE-602,CWE-862,9.0,-0.023577766492962837,0.19118422269821167,0.01283059548586607,0.05784422531723976
CWE-602,CWE-918,10.0,-0.023577766492962837,0.19118422269821167,0.0036613186821341515,0.078427255153656
CWE-603,CWE-639,2.0,0.31348347663879395,0.18537361919879913,-0.031670719385147095,0.08635267615318298
CWE-603,CWE-1021,1.0,0.31348347663879395,0.18537361919879913,0.06055597960948944,0.004583624191582203
CWE-603,CWE-863,2.0,0.31348347663879395,0.18537361919879913,0.003841581754386425,0.00365290860645473
CWE-603,CWE-862,2.0,0.31348347663879395,0.18537361919879913,0.01283059548586607,0.05784422531723976
CWE-606,CWE-770,9.0,-0.18138667941093445,-0.16101165115833282,0.01887659914791584,-0.008485198952257633
CWE-606,CWE-771,1.0,-0.18138667941093445,-0.16101165115833282,-0.24523630738258362,-0.5490707755088806
CWE-606,CWE-694,1.0,-0.18138667941093445,-0.16101165115833282,-0.5384783744812012,-0.28032681345939636
CWE-610,CWE-787,59.0,-0.0684797391295433,-0.02452094852924347,0.013456960208714008,-0.030299469828605652
CWE-612,CWE-862,1.0,0.1410159468650818,0.5076116323471069,0.01283059548586607,0.05784422531723976
CWE-613,CWE-1059,1.0,-0.022825172170996666,0.05865822732448578,-0.5093439817428589,0.00655951164662838
CWE-613,CWE-644,7.0,-0.022825172170996666,0.05865822732448578,0.07799530774354935,0.22089846432209015
CWE-613,CWE-836,2.0,-0.022825172170996666,0.05865822732448578,-0.20504187047481537,0.3314960300922394
CWE-613,CWE-941,1.0,-0.022825172170996666,0.05865822732448578,-0.456108421087265,0.04891737923026085
CWE-613,CWE-614,6.0,-0.022825172170996666,0.05865822732448578,-0.12213341146707535,0.1958397775888443
CWE-613,CWE-840,5.0,-0.022825172170996666,0.05865822732448578,-0.046494536101818085,0.2373180091381073
CWE-613,CWE-1104,5.0,-0.022825172170996666,0.05865822732448578,0.020665494725108147,0.2489575743675232
CWE-615,CWE-639,2.0,-0.2534509301185608,0.27268174290657043,-0.031670719385147095,0.08635267615318298
CWE-616,CWE-1274,1.0,-0.047435659915208817,0.5044859051704407,0.07931137084960938,0.25193536281585693
CWE-617,CWE-787,2263.0,0.012272847816348076,-0.04989928752183914,0.013456960208714008,-0.030299469828605652
CWE-617,CWE-1294,119.0,0.012272847816348076,-0.04989928752183914,0.04450906440615654,-0.09530068188905716
CWE-617,CWE-771,1.0,0.012272847816348076,-0.04989928752183914,-0.24523630738258362,-0.5490707755088806
CWE-620,CWE-918,9.0,0.03705298528075218,0.1856294423341751,0.0036613186821341515,0.078427255153656
CWE-620,CWE-798,10.0,0.03705298528075218,0.1856294423341751,-0.010445678606629372,0.030253754928708076
CWE-624,CWE-783,1.0,-0.5213159322738647,-0.49543601274490356,-0.14520752429962158,-0.17489440739154816
CWE-625,CWE-862,2.0,0.27133142948150635,0.26048076152801514,0.01283059548586607,0.05784422531723976
CWE-626,CWE-835,1.0,-0.37588539719581604,-0.33891579508781433,0.017493898048996925,-0.06456580758094788
CWE-627,CWE-653,1.0,0.9999999403953552,0.2870604395866394,0.23764915764331818,0.04492311552166939
CWE-636,CWE-862,5.0,0.2312115877866745,0.09925277531147003,0.01283059548586607,0.05784422531723976
CWE-636,CWE-732,3.0,0.2312115877866745,0.09925277531147003,0.02227548137307167,0.01864282600581646
CWE-639,CWE-1357,1.0,-0.031670719385147095,0.08635267615318298,-0.4372708797454834,0.17783793807029724
CWE-639,CWE-862,149.0,-0.031670719385147095,0.08635267615318298,0.01283059548586607,0.05784422531723976
CWE-639,CWE-698,1.0,-0.031670719385147095,0.08635267615318298,-0.43605560064315796,0.04017855226993561
CWE-639,CWE-804,2.0,-0.031670719385147095,0.08635267615318298,-0.14637665450572968,0.3539044260978699
CWE-640,CWE-863,47.0,-0.07143974304199219,-0.007103894837200642,0.003841581754386425,0.00365290860645473
CWE-641,CWE-843,18.0,0.11518284678459167,-0.14681081473827362,0.04702309891581535,-0.05865154787898064
CWE-641,CWE-1329,14.0,0.11518284678459167,-0.14681081473827362,0.11044321954250336,-0.1583234965801239
CWE-641,CWE-787,18.0,0.11518284678459167,-0.14681081473827362,0.013456960208714008,-0.030299469828605652
CWE-641,CWE-908,18.0,0.11518284678459167,-0.14681081473827362,0.035926152020692825,-0.04711243882775307
CWE-642,CWE-1021,1.0,0.19030387699604034,0.49062836170196533,0.06055597960948944,0.004583624191582203
CWE-642,CWE-862,1.0,0.19030387699604034,0.49062836170196533,0.01283059548586607,0.05784422531723976
CWE-642,CWE-684,1.0,0.19030387699604034,0.49062836170196533,-0.002705333987250924,0.2582775354385376
CWE-644,CWE-770,4.0,0.07799530774354935,0.22089846432209015,0.01887659914791584,-0.008485198952257633
CWE-645,CWE-1287,1.0,-0.008687413297593594,0.40730151534080505,0.10930822789669037,-0.021344434469938278
CWE-645,CWE-754,2.0,-0.008687413297593594,0.40730151534080505,-0.006967027205973864,-0.050960857421159744
CWE-646,CWE-863,1.0,0.41067227721214294,-0.31414172053337097,0.003841581754386425,0.00365290860645473
CWE-647,CWE-918,1.0,0.4954056441783905,0.24247898161411285,0.0036613186821341515,0.078427255153656
CWE-648,CWE-770,23.0,-0.09377265721559525,0.07079321891069412,0.01887659914791584,-0.008485198952257633
CWE-648,CWE-732,23.0,-0.09377265721559525,0.07079321891069412,0.02227548137307167,0.01864282600581646
CWE-648,CWE-941,1.0,-0.09377265721559525,0.07079321891069412,-0.456108421087265,0.04891737923026085
CWE-650,CWE-862,1.0,0.09425926208496094,0.4212770164012909,0.01283059548586607,0.05784422531723976
CWE-653,CWE-782,1.0,0.23764915764331818,0.04492311552166939,0.46321916580200195,0.2702058255672455
CWE-653,CWE-863,8.0,0.23764915764331818,0.04492311552166939,0.003841581754386425,0.00365290860645473
CWE-656,CWE-787,1.0,0.47059428691864014,-0.1610337197780609,0.013456960208714008,-0.030299469828605652
CWE-657,CWE-787,6.0,0.04356126859784126,-0.2549649477005005,0.013456960208714008,-0.030299469828605652
CWE-657,CWE-824,6.0,0.04356126859784126,-0.2549649477005005,0.026137853041291237,-0.05981330946087837
CWE-662,CWE-755,46.0,0.029531942680478096,-0.12795308232307434,0.02296941913664341,-0.06589153409004211
CWE-662,CWE-787,58.0,0.029531942680478096,-0.12795308232307434,0.013456960208714008,-0.030299469828605652
CWE-664,CWE-787,14.0,0.03422590717673302,-0.1741102635860443,0.013456960208714008,-0.030299469828605652
CWE-665,CWE-1268,1.0,0.019550861790776253,-0.024026811122894287,0.4367876946926117,-0.2709767520427704
CWE-665,CWE-787,1173.0,0.019550861790776253,-0.024026811122894287,0.013456960208714008,-0.030299469828605652
CWE-665,CWE-1026,1.0,0.019550861790776253,-0.024026811122894287,0.5470646619796753,-0.064583919942379
CWE-665,CWE-694,1.0,0.019550861790776253,-0.024026811122894287,-0.5384783744812012,-0.28032681345939636
CWE-665,CWE-779,1.0,0.019550861790776253,-0.024026811122894287,0.3804226517677307,0.17475050687789917
CWE-667,CWE-1176,1.0,-0.003487661015242338,-0.07561098039150238,-0.3006332218647003,0.3220892548561096
CWE-667,CWE-787,348.0,-0.003487661015242338,-0.07561098039150238,0.013456960208714008,-0.030299469828605652
CWE-667,CWE-832,1.0,-0.003487661015242338,-0.07561098039150238,0.3980298936367035,-0.3555848300457001
CWE-667,CWE-694,1.0,-0.003487661015242338,-0.07561098039150238,-0.5384783744812012,-0.28032681345939636
CWE-668,CWE-787,802.0,0.0337914302945137,-0.028059447184205055,0.013456960208714008,-0.030299469828605652
CWE-669,CWE-787,24.0,-0.07218550145626068,-0.08776475489139557,0.013456960208714008,-0.030299469828605652
CWE-669,CWE-696,5.0,-0.07218550145626068,-0.08776475489139557,-0.038970913738012314,-0.27274829149246216
CWE-670,CWE-690,1.0,-0.08437123149633408,-0.005825157277286053,-0.5001072883605957,0.13600540161132812
CWE-670,CWE-1059,1.0,-0.08437123149633408,-0.005825157277286053,-0.5093439817428589,0.00655951164662838
