vendor,pca_x,pca_y,archetype_cluster,archetype_label,total_cves,share_CWE-79,share_CWE-89,share_CWE-787,share_CWE-119,share_CWE-20,share_CWE-22,share_CWE-352,share_CWE-125,share_CWE-862,share_CWE-200,share_CWE-416,share_CWE-78,share_CWE-476,share_CWE-264,share_CWE-94,share_CWE-284,share_CWE-287,share_CWE-434,share_CWE-120,share_CWE-74,share_Other
htmldoc project,-3.788537834706398,-2.5744894144842365,2,Memory-safety-heavy,23,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.17391304347826086
huawei,-1.6090470576505065,0.6795433030957789,0,Diffuse (no dominant category),2339,0.012514898688915376,0.0029797377830750892,0.05959475566150179,0.06376638855780692,0.11323003575685339,0.027413587604290822,0.004767580452920143,0.08820023837902265,0.005363528009535161,0.03873659117997616,0.03218116805721097,0.004767580452920143,0.023837902264600714,0.016090584028605484,0.007151370679380214,0.015494636471990465,0.04767580452920143,0.0017878426698450535,0.03158522050059595,0.0017878426698450535,0.40107270560190705
huggingface,-0.2707528934235384,1.3882868722283606,0,Diffuse (no dominant category),39,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.02631578947368421,0.7894736842105263
hyland,-0.19998874851552192,0.7769591491390438,0,Diffuse (no dominant category),31,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.5
i13websolution,2.062727671691594,-1.6430142122626037,1,Web-injection-heavy,41,0.7073170731707317,0.17073170731707318,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0
ibm,0.13497239875477343,0.9479275734120134,0,Diffuse (no dominant category),8715,0.22015877516302806,0.020555713070598242,0.018854550609583215,0.03629146583498724,0.03728381060391267,0.023816274454210376,0.03189679614403176,0.003685851998865892,0.0025517436915225406,0.09271335412531896,0.0011341083073433513,0.014885171533881485,0.0012758718457612703,0.047065494754749075,0.008364048766657216,0.01304224553444854,0.017436915225404026,0.00779699461298554,0.004394669690955486,0.004961723844627162,0.3918344201871279
ibos,1.5596971159630748,-1.6167936409714407,1,Web-injection-heavy,29,0.10344827586206896,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.06896551724137931
icegram,1.926161424375367,-0.9400596014974103,1,Web-injection-heavy,43,0.38095238095238093,0.21428571428571427,0.0,0.0,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.0,0.11904761904761904,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.07142857142857142
icewarp,1.5440534329647504,-0.567800360457844,1,Web-injection-heavy,70,0.6,0.044444444444444446,0.0,0.022222222222222223,0.0,0.1111111111111111,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.044444444444444446,0.0,0.0,0.13333333333333333
icinga,0.2362804396506264,0.13345484900958385,0,Diffuse (no dominant category),49,0.17777777777777778,0.0,0.0,0.06666666666666667,0.022222222222222223,0.08888888888888889,0.1111111111111111,0.0,0.0,0.06666666666666667,0.0,0.0,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.022222222222222223,0.35555555555555557
iconics,-1.1016170346362306,-0.011196694908112205,0,Diffuse (no dominant category),27,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333
icu-project,-1.732664813637732,0.08664641407953265,2,Memory-safety-heavy,21,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
id software,-1.5775315206286378,0.838591904641206,0,Diffuse (no dominant category),25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
idattend,0.35281430309551776,0.3218194390404985,0,Diffuse (no dominant category),30,0.06666666666666667,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.5
idccms,3.7188122967872537,-2.9282899512829546,1,Web-injection-heavy,53,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
idevspot,2.0028535180929588,-0.20743529310842157,1,Web-injection-heavy,21,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
idreamsoft,2.3348890805949645,-0.5433290187423471,1,Web-injection-heavy,30,0.13333333333333333,0.1,0.0,0.0,0.0,0.26666666666666666,0.3,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
igniterealtime,1.1116858196642014,0.44745263060476,1,Web-injection-heavy,43,0.4883720930232558,0.023255813953488372,0.0,0.0,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.20930232558139536
ikarus,-0.19824888828966944,1.3320365327013213,0,Diffuse (no dominant category),22,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ikus-soft,-0.03657305463796036,1.3694621932029465,0,Diffuse (no dominant category),44,0.0,0.0,0.0,0.0,0.0,0.025,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.775
ilias,1.0985359278070912,-0.2946364370673606,1,Web-injection-heavy,42,0.5833333333333334,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.2222222222222222
imagely,2.2928348699938574,-1.2772409914910432,1,Web-injection-heavy,25,0.4,0.08,0.0,0.0,0.04,0.08,0.16,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.04
imagemagick,-2.2682041640692776,-0.2667894066641134,2,Memory-safety-heavy,812,0.0,0.0,0.05276705276705277,0.07850707850707851,0.03732303732303732,0.005148005148005148,0.0,0.14157014157014158,0.0,0.009009009009009009,0.04247104247104247,0.001287001287001287,0.047619047619047616,0.001287001287001287,0.001287001287001287,0.009009009009009009,0.0,0.0,0.003861003861003861,0.0,0.5688545688545689
imaginationtech,-3.030884517946159,-1.2420473831578114,2,Memory-safety-heavy,35,0.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
immunix,-0.5296404508447188,1.4830937110282347,0,Diffuse (no dominant category),27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
impresscms,1.7349150611746826,0.40345973340934327,1,Web-injection-heavy,21,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.05
incsub,1.9724849917603033,-1.0622725387828125,1,Web-injection-heavy,26,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.19230769230769232
inductiveautomation,-0.3669120676800296,1.4946643731621112,0,Diffuse (no dominant category),40,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8055555555555556
infoblox,0.15973414704941405,2.6974982356259694,0,Diffuse (no dominant category),26,0.14285714285714285,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.38095238095238093
infovista,1.8732591393876645,-1.3516230069485244,1,Web-injection-heavy,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inhandnetworks,-0.014325774616882421,0.9477447919874004,0,Diffuse (no dominant category),64,0.09090909090909091,0.0,0.05454545454545454,0.0,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,0.32727272727272727,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.03636363636363636,0.0,0.36363636363636365
inspireui,2.6428765466361175,-1.4320765969311486,1,Web-injection-heavy,25,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.10526315789473684
instantcms,0.8308328636459709,0.1840361394415358,1,Web-injection-heavy,22,0.38095238095238093,0.14285714285714285,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.38095238095238093
insteon,-1.8047780826360589,0.10157600511634528,2,Memory-safety-heavy,114,0.0,0.0,0.24778761061946902,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.008849557522123894,0.12389380530973451,0.0,0.5486725663716814
insyde,-1.9564282349481557,-0.1090480217410573,2,Memory-safety-heavy,104,0.0,0.0,0.30337078651685395,0.0898876404494382,0.0898876404494382,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.4943820224719101
intel,-1.5131755698131553,0.9789272684549243,0,Diffuse (no dominant category),1764,0.006344171292624901,0.0,0.05868358445678033,0.06423473433782712,0.1697065820777161,0.011102299762093577,0.0015860428231562252,0.046788263283108644,0.0,0.0190325138778747,0.011895321173671689,0.0,0.01586042823156225,0.00951625693893735,0.0023790642347343376,0.010309278350515464,0.030927835051546393,0.0015860428231562252,0.026169706582077717,0.0,0.5138778747026169
intelbras,1.2480652895797046,0.6261538330547095,1,Web-injection-heavy,50,0.2,0.0,0.0,0.0,0.0,0.044444444444444446,0.2,0.0,0.022222222222222223,0.044444444444444446,0.0,0.044444444444444446,0.0,0.0,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.0,0.0,0.022222222222222223,0.3333333333333333
intelliants,2.0771345567602064,-1.5467438550001125,1,Web-injection-heavy,65,0.5645161290322581,0.16129032258064516,0.0,0.0,0.0,0.0,0.1774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.016129032258064516,0.0,0.0,0.04838709677419355
interspire,1.6230455166082007,0.4779394003414431,1,Web-injection-heavy,25,0.11764705882352941,0.35294117647058826,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.058823529411764705
invensys,-0.645297540145198,-0.38204906786753506,0,Diffuse (no dominant category),27,0.16666666666666666,0.125,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
invisible-island,-3.036073768025881,-1.715904022049752,2,Memory-safety-heavy,37,0.0,0.0,0.30303030303030304,0.21212121212121213,0.030303030303030304,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.030303030303030304,0.0,0.0,0.0,0.06060606060606061,0.0,0.18181818181818182
invision power services,1.5860624509143855,-0.6445365916022603,1,Web-injection-heavy,71,0.4166666666666667,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
invisioncommunity,1.528755097417363,-0.9298403815344722,1,Web-injection-heavy,27,0.4583333333333333,0.20833333333333334,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.0,0.16666666666666666
invoiceplane,1.6935075182719304,-0.3081151771997774,1,Web-injection-heavy,29,0.5172413793103449,0.034482758620689655,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.1724137931034483
iobit,-2.191202147769172,0.17429721772621995,2,Memory-safety-heavy,72,0.0,0.0,0.125,0.03571428571428571,0.26785714285714285,0.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44642857142857145
iodata,0.16525097923849927,1.3152009694136986,0,Diffuse (no dominant category),35,0.125,0.0,0.0,0.15625,0.0,0.0,0.09375,0.0,0.0,0.0625,0.0,0.25,0.0,0.03125,0.0,0.03125,0.03125,0.0,0.0,0.0,0.21875
ip-com,-2.072236594219022,-0.19295582409586096,2,Memory-safety-heavy,21,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.0,0.05263157894736842
ipfire,1.5974277385803681,-0.744794028305958,1,Web-injection-heavy,32,0.8064516129032258,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipswitch,0.026157270847113383,0.6815025436471445,0,Diffuse (no dominant category),109,0.14634146341463414,0.07317073170731707,0.0,0.21951219512195122,0.07317073170731707,0.12195121951219512,0.024390243902439025,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.1951219512195122
iptanus,2.830278804489123,-1.0928241422847258,1,Web-injection-heavy,24,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.20833333333333334,0.0,0.0,0.0
irfanview,-2.892056629075938,-1.9561314547893025,2,Memory-safety-heavy,290,0.0,0.0,0.3663003663003663,0.4652014652014652,0.007326007326007326,0.0,0.0,0.07692307692307693,0.0,0.0,0.014652014652014652,0.0,0.0,0.0,0.003663003663003663,0.0,0.0,0.003663003663003663,0.018315018315018316,0.0,0.04395604395604396
irssi,-5.309619486607878,-3.9285779596489894,2,Memory-safety-heavy,43,0.0,0.0,0.0,0.12121212121212122,0.030303030303030304,0.0,0.0,0.18181818181818182,0.0,0.0,0.30303030303030304,0.0,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122
isc,-1.3968474752770763,1.107268458977921,0,Diffuse (no dominant category),238,0.0,0.0,0.012987012987012988,0.05194805194805195,0.22727272727272727,0.0,0.0,0.012987012987012988,0.0,0.006493506493506494,0.01948051948051948,0.0,0.012987012987012988,0.03896103896103896,0.0,0.0,0.006493506493506494,0.0,0.006493506493506494,0.0,0.6038961038961039
iscripts,1.6733343586338392,-1.3967232892402004,1,Web-injection-heavy,29,0.3103448275862069,0.5172413793103449,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
iss,-1.0853545250523848,1.5806907634563145,0,Diffuse (no dominant category),24,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
istio,-1.7342859003679265,0.75956083935137,0,Diffuse (no dominant category),28,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.6521739130434783
iteachyou,2.546949669667505,-1.1988445568270174,1,Web-injection-heavy,39,0.13157894736842105,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.47368421052631576,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.15789473684210525
itechscripts,1.5158267596295885,-1.1393849879025209,1,Web-injection-heavy,24,0.21739130434782608,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
ithemes,1.4481175958370667,0.7021957480997009,1,Web-injection-heavy,24,0.6521739130434783,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.043478260869565216
itsourcecode,1.7299319784335847,-1.8462121479313864,1,Web-injection-heavy,70,0.05714285714285714,0.7714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.15714285714285714,0.0
ivanti,-0.14395425893952715,0.11585966830013872,0,Diffuse (no dominant category),495,0.04783599088838269,0.15261958997722094,0.0774487471526196,0.00683371298405467,0.011389521640091117,0.10022779043280182,0.00683371298405467,0.03416856492027335,0.018223234624145785,0.002277904328018223,0.00683371298405467,0.03416856492027335,0.02050113895216401,0.002277904328018223,0.015945330296127564,0.004555808656036446,0.025056947608200455,0.04328018223234624,0.009111617312072893,0.0,0.3804100227790433
j2eefast,1.533000959104649,-1.7386105295902194,1,Web-injection-heavy,21,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jahlives,-0.7805509498283363,1.9382270560092796,0,Diffuse (no dominant category),60,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.9
janeczku,0.7076019653789221,0.5141332565104039,0,Diffuse (no dominant category),24,0.2608695652173913,0.043478260869565216,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.4782608695652174
janobe,1.838901765141807,-1.8181946273588543,1,Web-injection-heavy,169,0.20710059171597633,0.6331360946745562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650887573964497,0.0,0.08875739644970414,0.005917159763313609
jasper project,-3.141938510180251,-1.1116659653599508,2,Memory-safety-heavy,101,0.0,0.0,0.05555555555555555,0.1,0.06666666666666667,0.0,0.0,0.1111111111111111,0.0,0.0,0.03333333333333333,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45555555555555555
jeecg,0.594387792137389,0.2947039879966076,0,Diffuse (no dominant category),72,0.014492753623188406,0.34782608695652173,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.028985507246376812,0.043478260869565216,0.0,0.028985507246376812,0.4492753623188406
jeesns,1.9684662467138336,-1.4329590001086339,1,Web-injection-heavy,21,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jelsoft,1.1309913372083658,-0.49760144030988307,1,Web-injection-heavy,56,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
jenkins,1.3054530102091852,-0.090431997741132,1,Web-injection-heavy,1767,0.18187311178247734,0.0,0.0006042296072507553,0.0,0.014501510574018127,0.03202416918429003,0.1540785498489426,0.0,0.15226586102719034,0.03927492447129909,0.0,0.00906344410876133,0.0,0.00785498489425982,0.002416918429003021,0.004229607250755287,0.0072507552870090634,0.0006042296072507553,0.0006042296072507553,0.0006042296072507553,0.39274924471299094
jerryscript,-2.5647483325077713,-0.7135660948951389,2,Memory-safety-heavy,98,0.0,0.0,0.21739130434782608,0.03260869565217391,0.0,0.0,0.0,0.07608695652173914,0.0,0.0,0.05434782608695652,0.0,0.05434782608695652,0.0,0.0,0.010869565217391304,0.0,0.0,0.03260869565217391,0.0,0.5217391304347826
jetbox,1.1492889999565818,2.5687945325031016,0,Diffuse (no dominant category),21,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
jetbrains,0.36752340276701817,0.6425131786055316,0,Diffuse (no dominant category),610,0.2549800796812749,0.00199203187250996,0.0,0.0,0.00796812749003984,0.025896414342629483,0.01593625498007968,0.0,0.049800796812749,0.00199203187250996,0.0,0.0099601593625498,0.0,0.0,0.03187250996015936,0.0,0.013944223107569721,0.00199203187250996,0.00199203187250996,0.00796812749003984,0.5737051792828686
jfinalcms project,2.843409925251319,-2.079722533801766,1,Web-injection-heavy,39,0.358974358974359,0.10256410256410256,0.0,0.0,0.0,0.05128205128205128,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jflyfox,1.4660629706568875,-1.112449303389931,1,Web-injection-heavy,51,0.16666666666666666,0.6041666666666666,0.0,0.0,0.0,0.08333333333333333,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.10416666666666667
jfrog,1.1802546490687325,0.9320321623193144,0,Diffuse (no dominant category),70,0.03278688524590164,0.01639344262295082,0.0,0.0,0.03278688524590164,0.08196721311475409,0.06557377049180328,0.0,0.22950819672131148,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.08196721311475409,0.01639344262295082,0.0,0.0,0.4098360655737705
jiangmin,-1.5629458200332869,0.8901591928211943,0,Diffuse (no dominant category),37,0.0,0.0,0.0,0.05405405405405406,0.5945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406
